id,b_cpt_num,Land,Gebiet,Kries,Bezirk,lvl_5,name_el,type,homonyms,G_id,text,nameOld,nameNew,nameEn,lat,lon
10,1,Epirus,Joannina,Pogoníu,,,Βάλτιστα,ON,1,11,"11. Βάλτιστα ON, Kr. Pogoníu (A., Lex.). Aus altslav. *boltšče. Vgl. skr. blȁtište »Ort, wo einst ein See gewesen ist«, ON Blatišta (Vuk). Aravandinos schreibt Βαλτίστα (Βελτίστη). Die eingeklammerte Form ist offenbar puristisch zurechtgestutzt.",Βάλτιστα,Χαραυγή,Charavgi, 39.8674930, 20.3969054
11,1,Epirus,Joannina,Konitsa,,,Βάλτος,Ort,1,12,"12. Βάλτος Ort im Kr. Konitsa, s. HX IX 219. Es kann slav. *bolto oder alb. bal’te zugrunde liegen, am wahrscheinlichsten aber ist ngr. βάλτος die Quelle. Vgl. unten Kap. V.",
12,1,Epirus,Joannina,Pogoníu,,,Βάλτσιστα,ON,1,13,"13. Βάλτσιστα ON, Kr. Pogoníu (Lex.). Entweder sprachlich identisch mit *Bělьčišče oder zurückgehend auf altslav. *boltьčišče, zu *boltьce: *bolto.",
13,1,Epirus,Joannina,Pogoníu,,,Βαλτσώρα,ON,1,14,"14. Βαλτσώρα ON, Kr. Pogoníu (Lex.). M. E. zu slav. *Blatьča Gora Vgl. skr. ON Blaca, Blato.",Βαλτσώρα,Πηγάδια,Pigadia, 39.4621451, 20.9668832
14,1,Epirus,Joannina,Joannina,,,Βάνιστα,ON,1,15,"15. Βάνιστα ON, Kr. Joannina (Lex., A.). Vgl. mazed. Banjište (Bitolj), zu Banjica: banja.",Βάνιστα,Κρύα,Krya,39.7195173, 20.8384296
15,1,Epirus,Joannina,Paramythia,,,Βαρμπόμπα,ON,1,16,"16. Βαρμπόμπα ON, Kr. Paramythia (A.), Βαρπόβα (Lex.). M. E. von einem slav. *Varibobъ wie unten S. 110 ff.",Βαρπόβα,Δοβλά,Dovla, 39.5735562, 20.5470122
16,1,Epirus,Joannina,Joannina,,,Βασταβέτσι,ON,1,17,"17. Βασταβέτσι ON, Kr. Joannina (Lex., A.). Am nächsten kommt diesem Namen der ON Baštevo, Kr. Vranja. Zur Bildung vgl. skr. Vrševo: Vrševac.",Βασταβέτσι,Πετροβούνι,Petrovouni,39.5739829, 21.0073426
17,1,Epirus,Joannina,,Zagorion,,Βεζήτζα,ON,1,18,"18. Βεζήτζα ON, in Zagorion, belegt a. 1554 und sonst im 16. Jahrhundert nach HX IV 9, Βεζίτσα, Βεΐτσα, Βίτσα nach HX XII 193. Als *Běžica zum russ. FlN Běžь, ukrain. Biž (Poltava). Schon Sarros HX XII 193 hält den Namen für slavisch. Dazu auch Lambridis, Zagor. 36. Zum Schwunde des ζ vgl. Στραίτσα (Pella).",Βίτσα,Βίτσα,Vitsa, 39.8735630, 20.7506323
18,1,Epirus,Joannina,,,,Βελιτζιός,ON,1,19,"19. Βελιτζιός »locus Epiri district. Joanninorum«, Urk. a. 1361 s. Mikl.-Müller III 127. An dieser Stelle lesen Solovjev-Mošin 234 den ON nicht Βελιτζιός, sondern Βερήτσης. Sollte die erste Lesimg richtig sein, dann vgl. die häufigen ON bulg. Bělica, skr. Belica. Eine andere Deutung wäre denkbar aus *Veličь, doch kann ich eine derartige Ableitung von altslav. velikъ nicht belegen. Poln. Wieliczka wird auf *Wielicza sól zurückgeführt (s. Sł. Geogr. s. v.). Ohne Kenntnis der Urkunde ist eine Entscheidung über die Etymologie in diesem Falle nicht möglich.",
19,1,Epirus,Joannina,,,,Βελᾶ:,ON,1,20,"20. Βελᾶ: τὴν Βελᾶν ON im Epirus, s. Epirotica Fgm. 2 ed. Bonn. S. 229, 2. Der Ortsname hängt wohl zusammen mit Βελλᾶς, Μονὴ Γνενεθλίων Θεοτόκου im Kr. Joannina (Lex., A.), und ist am ehesten mit slav. *Běla : bělъ »weiß« zu erklären. Vgl. häufiges skr. Bela, bulg. Běla. Von einem Slaven Βελλᾶς leitet den ngr. Namen Aravandinos 30 ab. Es ist mir nicht klar, ob eine solche Persönlichkeit überhaupt existiert hat, auch wird die obige ngr. Form damit nicht besser erklärt.",Βελλά,Βελλά,Vella,39.871288,20.625664
20,1,Epirus,Joannina,Paramythia,,,Βέλλιανη,ON,1,21,"21. Βέλλιανη ON, Kr. Paramythia (Lex., A.). Daselbst Βελλιάνης Μονή (c. I). Gehört offenbar zu alstslav. ON Běljane, skr. Beljani, s. dazu Miklosich, Bildung 224 ff.",Βέλλιανη,Χρυσαυγή,Chrysavgi,39.4396307, 20.5337463
21,1,Epirus,Joannina,,,,*Βελογόστη.,Bergname,1,22,22. *Βελογόστη. Als Bergname erwähnt von Hilferding I 290. Etwa aus *Bělъ gvozdъ? Unsicher. Vgl. Βελιγοστή in Arkadien.,
22,1,Epirus,Joannina,Joannina,,,Βελτσίστα,ON,1,23,"23. Βελτσίστα ON, Kr. Joannina (Lex., A.). Auch urkundlich Βελτζίστα bezeugt s. a. 1321 s. Miklosich-Müller V 84 und Epirotica Frgm. 2 (ed. Bonn.) 234, 6. Am nächsten kommt diesem Namen bulg. Belčište in der Gegend von Bitolj.",Βελτσίστα,Κληματιά,Klimatia,39.7045231, 20.6720315
23,1,Epirus,Joannina,Philiaton,,,Βέρβα,ON,1,24,"24. Βέρβα ON, Kr. Philiaton. Diesen im Lex. nicht auffindbaren Namen kenne ich nur aus A., woher Hilferding I 287. Er läßt sich aus urslav. *vьrba »Weide« usw. ableiten. Vgl. bulg. ON Vъrba, skr. sehr häufiges Vrba. Parallelen dazu bei Miklosich, Bildung 339.",Βέρβα,Βέρβα,Vervë, 39.6796608, 20.2148140
24,1,Epirus,Joannina,Konitsa,Kerasovo,,Βέργος,Berg,1,25,"25. Βέργος ein Berg bei Kerasovo, Kr. Konitsa, s. HX IX 221. Aus slav. *bergъ, skr. brȉjeg, bulg. brěg »Ufer, Rand, steiles Ufer«. Im skr. bedeutet es auch »Hügel« (Vuk).",
25,1,Epirus,Joannina,Paramythia,,,Βερνίκον,ON,1,26,"26. Βερνίκον ON, Kr. Paramythia (Lex.). Wohl zu skr. Vr̀njika Gewässername (Vuk). Weniger wahrscheinlich zum skr. Vrbnik aus ursl. *Vьrьbnikъ oder einem slav. *Bьrdьnikъ von *bьrdo »Hügel«.",Βερνίκο,Βερενίκη,Vereniki, 39.5541719, 20.5529307
26,1,Epirus,Joannina,Pogoníou,,,Βήσανη,ON,1,27,"27. Βήσανη ON, Kr. Pogoníu (Lex.), Βίσιανη nach HX IX 221. Zu slav. *Vyšane. Vgl. bulg. Višan und unter Βίσιανη Kr. Serres.",Βήσσανη,Βήσσανη,Vissani,39.9459301, 20.5334015
27,1,Epirus,Joannina,,Katsanochoria,Kostitsi,Βιρός,Örtlichkeit,1,28,"28. Βιρός e. Örtlichkeit bei Kostitsi, Katsanochoria, nach Sulis HX VIII III und IX 192. Auch Βιρός im Bez. Chuliarades bei Mertzos HX IX 184, der den Namen richtig zu bulg. vir »Wasserwirbel, Wasserloch«, skr. vir idem stellt Sulis a. a. O. VII 224, VIII III führt auch noch ein griech. βιρός: τὰ κοιλώματα τῆς κοιίτης τοῦ χειμάρρου an, das als Vermittler dienen konnte. Daß der ON durch aromun. viro idem vermittelt sei, wie Sulis a. a. O. VII 224 annimmt, ist nicht wahrscheinlich.",
28,1,Epirus,Joannina,Konitsa,,,Βίσεντζκον,ON,1,29,"29. Βίσεντζκον ON, Kr. Konitsa (A.) als slavisch erwähnt von Hilferding I 288. Zugrunde liegt offenbar ein altslav. *Višnьsko zu višnja »Kirsche«, skr. ON Višnja oder eine Ableitung von Nr. 30.",
29,1,Epirus,Joannina,Konitsa,,,Βίσιανη,Ort,1,30,"30. Βίσιανη Ort im Kr. Konitsa, s. HX IX 221, Etymologisch identisch mit Βήσανη, vgl. oben Nr. 27.",
30,1,Epirus,Joannina,,Chuliarades,,Βλασάνη,Gegend,1,31,"31. Βλασάνη Gegend bei Chuliarades, s. HX IX 184 wird von Mertzos, a. a. O. mit skr. vlažan »feucht« gedeutet. Da dieses auf *vlažьnъ zurückgeht, ist die Etymologie nicht richtig. Sie erklärt auch nicht das σ für ž, das ganz unverständlich wäre. Der griech. ON muß eher verknüpft werden mit südslav. *Vlasana. Vgl. skr. Vlasanica, Vlàsanicē (Vuk).",
31,1,Epirus,Joannina,Paramythia,,,Βοϊνίκον,ON,1,32,"32. Βοϊνίκον ON, Kr. Paramythia (Lex. und A.). Vgl skr. sloven. ON Vojnik, bulg. Vojnik. Hilferding I 287 zitiert den griechischen ON als Βοϊνίκον. Bei A. findet sich auch noch ein ON Βοϊνίκοβα: Θέσις εἰς ῆν χωνεύει ἡ λίμνη τῶν Ἰωαννίνων.",Βοϊνίκου,Προδρόμι,Prodromi,39.4271631, 20.5438625
32,1,Epirus,Joannina,Pogoníu,,,Βόμπλο,ON,1,33,"33. Βόμπλο ON, Kr. Pogoníu (Lex., A.). Geht zurück auf altslav. *Vo̢blъ. Vgl. bulg. ON Vъbelъ, skr. Ubla. Die Namen gehören offensichtlich zu bulg. vъbъl »Brunnen«, pl. vъbli, skr. ȕbao, G. ȗbla »jama kao bunar« (Vuk)",Βομπλό,Σταυροδρόμι,Stavrodromi,39.9348122, 20.4122785
33,1,Epirus,Joannina,Konitsa,,,Βόριστα,ON,1,34,"34. Βόριστα ON, Kr. Konitsa, s. HX IX 222. Könnte aus slav. *Oborišče von oborъ »Pferch, Stall« oder aus *Borišče: borъ stammen.",
34,1,Epirus,Joannina,Konitsa,,,Βορός,Örtlichkeit,1,35,"35. Βορός zwei Örtlichkeiten im Kr. Konitsa, s. HX IX 222. Nach Stergiopulos a. a. O. aus dem entlehnten ngr. ὀβορός »Stall«, das auf bulg. skr obor »Stall, Gehege, Pferch« zurückgeht. Vgl. G. Meyer, Ngr. Stud. II 48. Es könnte aber auch einem skr. ON Bor entsprechen.",
35,1,Epirus,Joannina,Philiaton,,,Βορτόπια,ON,1,36,"36. Βορτόπια ON, Kr. Philiaton, s. HX VIII 100 und Lex.; Βορτόπι ON im Bez. Melissopetra, Kr. Konitsa, s. HX IX 222, Βορτόπα ON Bez. Kerasovo, Kr. Konitsa, a. a. O. Βορτόπι, Βορτούπι Ortschaft am Vunó Zagorion HX XII 193, gehören alle zu kslav. vrъtъpъ »hortus, spelunca«, bulg. vъrtъp »Distrikt«, ukrain. vertep »Schlucht, Höhle«. Zur Sippe vgl. Miklosich EW 385. Als Ortsname läßt sich mehrfach belegen bulg. Vъrtopъ, s. auch Miklosich, Bildung 340. Aus der gleichen slav. Quelle stammt Βόρταπες, Βίρταπες, Örtlichkeit im Bez. Chuliarades, s. HX IX 184. An letzterer Stelle ist der Name auch von Mertzos richtig erklärt worden. Die Formen Βόρταπες, Βίρταπες zerstören alle Versuche, die obigen Namen mit griech. -τόπος, -τόπια in Verbindung zu bringen, z. B. denjenigen von Stergiopulos HX IX 222. Ein epirot. Appellativum βορτάπες, βουρτάπες, auch βιρτάπες· μικρὰ ὁμαλὰ ἐπίπεδα μέρη wird von Sulis HX VII 225 erwähnt. Darauf könnten die obigen ON zurückgehen. Es ist aber nicht glaubhaft, trotz Sulis, daß sie durch Vlachen vermittelt sind, da das entsprechende vlachische Wort selbst slavischer Herkunft sein muß.",Βορτόπια,Αναβρυτό,Anavryto, 39.7008768, 20.4225975
36,1,Epirus,Joannina,Pogoníu,,,Βοστίνα,ON,1,37,"37. Βοστίνα ON, Kr. Pogoníu (Lex., A.). Entspricht, wie Papacharisis HX VIII 141 feststellt, einem skr. vòština μελισσότοπος, von altskv. *voskъ »Wachs«. Daneben besteht eine Anknüpfungsmöglichkeit an die Sippe von kslav. ovoštь »fructus«, skr. vȍće »Obst«. Vgl. skr. Voćin, Voćnik, auch bulg. Ovoštnik. Ähnlich deutet den griech. ON auch Mertzos HX DC 200.",Βοστίνα,Πωγωνιανή,Pogoniani,40.0038120, 20.4228591
37,1,Epirus,Joannina,Joannina,,,Βοτίβιστα,ON,1,38,"38. Βοτίβιστα ON, Kr. Joannina (Lex., A). Belegt a. 1319, s. Mikl.-Müller V 82. Der Name ist unklar. Hilferding 1290 schreibt dafür Βοδίβιστα und sieht in ihm, wenig überzeugend, ein slav. *Vodovišče. Mir nicht einleuchtend, trotz des poln. ON Wodowicze, Kr. Rzeczyca (Sl. Geogr. XIII729). Vgl. Βοδόβιστα im Kr. Drama.",Βοδίβιστα,Αμπελιά,Ampelia,39.5662353, 20.8341675
38,1,Epirus,Joannina,Joannina,,,Βότσαρη,Ortschaft,1,39,"39. Βότσαρη zwei Ortschaften B. Ἀλποχώρι und B. Παλαιοχώρι im Kr. Joannina (Lex.). Trotz des Anklangcs an slavisches Sprachgut ist der Name auf dm griech. PN Βότσαρης zurückzuführen. Diesen Namen führte u. «m Heerführer in den griechischen Befreiungskriegen gegen die Türken. Die ΜΕΕ VII 587 bewichnet die Form Βότσαρης als eine λεπτόφθογγος μεταγραφὴ τοῦ ὀνοματος Μπότσαρησ. Bestimmt nach dem Freiheitshelden benannt ist der Ort Μπότσαρη in der Gegend von Vrysula, Preveza, wozu HX VIII 101. Vgl. auch eine Λάκκα τοῦ Βότσαρη bei Tsarkovista, nach Lambridis III 18.",
39,1,Epirus,Joannina,,,,Βουδέσι,locus,1,40,"40. Βουδέσι »locus distr. Bagenetiae«, Urk. a. 1361 s. Mikl.-Müller III 127. Lautlich nicht ohne Schwierigkeiten wäre die Verknüpfung des Namens mit dem slav. PN *Budiš, der vorliegt in zwei skr. Budišići und im poln. Bachnamen und ON Budzisz (Sł. Geogr. 1448).",
40,1,Epirus,Joannina,,Valtsora,,Βούζι,Örtlichkeit,1,41,"41. Βούζι Örtlichkeit und Bach bei Valtsora, s. HX VIII 132. Ein anderes Βούζι im Kr. Konitsa, s. HX IX 222. Zu slav. *bъzъ »Holunder«, wohl vermittelt durch das daraus entlehnte ngr. βούζι idem, wozu G. Meyer Ngr. Stud. II 19.",
41,1,Epirus,Joannina,Konitsa,Gannadió,,Βουτγάρικο,Gegend,1,42,"42. Βουτγάρικο eine Gegend bei Gannadió, Kr. Konitsa, s. HX IX 222. Vom Bulgarennamen.",
42,1,Epirus,Joannina,Konitsa,,,Βούρμπιανη,ON,1,43,"43. Βούρμπιανη ON, Kr. Konitsa (Lex. und HX IX 223). Hilferding I 288 schreibt nach A.: Βούρπιανη, Βυρπιανή. Der Name gehört zu urslav. *Vьrbjane, was die Anwohner eines Vьrba-Flusses oder Bewohner einer so benannten Ortschaft bezeichnen würde. Vgl. skr. Vrbljani, sloven. Vrbljene, poln. Wierzbiany usw., s. Miklosich, Bildung 339, Słown. Geogr. XIII 390 ff.",Βούρμπιανη,Βούρμπιανη,Vourmpiani,40.2395942, 20.7899779
43,1,Epirus,Joannina,Paramythia,,,Βουρσίνα,ON,1,44,"44. Βουρσίνα ON, Ep. Paramythia, fehlt im Lex., findet sich in Epirotica Frgm. 2 (ed. Bonn.) 227, 2; 12. Mir sonst bekannt durch Aravandinos, woher Hilferding I 287 Βουρσίνα und Βυρσίνα schreibt und den Namen als *Vr̥šina »Spitze, Gipfel« deutet. Die Möglichkeit eines solchen slavischen Namens beweist z. B. poln. ON Wierszyńce (Słown. Geogr. XIII 388). Vgl. auch Miklosich, Bildung 340. Der griechische ON ist wohl identisch mit dem unter Nr. 55 besprochenen Βρουσίνα.",
44,1,Epirus,Joannina,Konitsa,Vurbiani,,Βραγιές,Gegend,1,45,"45. Βραγιές pl. Gegend bei Vurbiani, Kr. Konitsa, s. HX IX 223, auch Ὀβραγιές nach HX XII 250. Gehört vielleicht zu russ. ovrag, vrag »Schlucht«.",
45,1,Epirus,Joannina,,Malakasi,,Βραδοβάρι,ON,1,46,"46. Βραδοβάρι ON, Bez. Malakasi (A.), fehlt Lex. Der Name geht zurück auf ein slav. *bradъvarь von brady »Axt«. Vgl. skr. bradvar »koji gradi bradve« und PN Bradvarović (s. Agramer Wb. s. v.).",
46,1,Epirus,Joannina,Philiaton,,,Βράνια,ON,1,47,"47. Βράνια ON Ep. Philiaton nach A. und Ἀθηνᾶ 46, 237, fehlt im Lex. Hilferding 1287 hält ihn für slavisch. Dann wäre zu vergleichen skr. Vranja, Vranje.",Βράνια,Βράνια,Vrania,39.675406,20.503299
47,1,Epirus,Joannina,Konitsa,,,Βράνιστα,ON,1,48,"48. Βράνιστα ON, Kr. Konitsa (Lex., A.). Entspricht bulgar. Vranište in Mazedonien. Vgl. Hilferding 1288. Hier wäre auch zu erinnern an Βράνιστα χωρίον im Typikon des Kosmosoteira-Klosters bei Aenos (a. 1152)  s. Izvestija Russk. Archeol. Instit. Konst. XIII 52. Nicht ausgeschlossen ist aber auch Herkunft des griech. ON vom PN Βρανᾶς. Vgl, unten Nr. 62 Γιάννιστα sowie Stadtmüller HX IX 159 und Georgakas, Ἀθηνᾶ 48, 66.",Βράνιστα,Τράπεζα,Trapeza,40.1094086, 20.7584188
48,1,Epirus,Joannina,Paramythia,,,Βρενῖκον,ON,1,49,"49. Βρενῖκον ON, Kr. Paramythia, erwähnt A. und nach ihm Hilferding I 287. Dafür wohl Βερνῖκον im Lex. Vgl. Brnik im Kr. Bitolj in Mazedonien. Die Grundform wäre *Brьnьnikъ zu abg. brьnije πηλός, brьnьnъ adj. Zur Sippe vgl. Berneker EW I 95. Dazu wohl auch čech. Brno, Brünn. Oder identisch mit Βερνίκον eben Nr. 26?",
49,1,Epirus,Joannina,Philiaton,,,Βρέστα,ON,1,50,"50. Βρέστα ON, Kr. Philiaton (Lex.). Zum Namen der Ulme, slav. *berstъ, sloven. ON Brest, bulgar. (oft) Brěst.",
50,1,Epirus,Joannina,Konitsa,,,Βριάζα,ON,1,51,"51. Βριάζα ON, Kr. Konitsa (Lex.) Βριάζα, Acc. Μπριάζα nach HX IX 223. Zum Namen der »Birke«, skr. ON Breza, bulg. Brěza.",Βριάζα,Δίστρατο,Distrato,40.0273916, 21.0176036
51,1,Epirus,Joannina,,Podogora,,Βριάλα,Quelle,1,52,"52. Βριάλα e. Quelle bei Podogora, s. Lambridis X 16. Zu bulg. vrěló »Quelle«, skr. vrȅlo idem (Vuk).",
52,1,Epirus,Joannina,,Zagorion,,Βριζιατσάνον,ON,1,53,"53. Βριζιατσάνον ON in Zagorion, Lambridis Zagor. 74. Ich vergleiche skr. Brezičani ON (öfters) aus altslav. *Brězičane »Anwohner eines Flusses *Brězica oder Bewohner eines Birkenortes«. Es muß in diesem Falle Metathese der Vokale der beiden ersten Silben angenommen werden.",
53,1,Epirus,Joannina,,Zagorion,,Βρουπίστα,Gebirgszug,1,54,"54. Βρουπίστα, Βρουπιστά e. Gebirgszug, Zagorion, HX XII 193. Wohl zu slav. *Vьrbišče »Weidenort«. Vgl. bulg. Vъrbiška Planina (Cankov), skr. Vrbica (oft).",
54,1,Epirus,Joannina,Paramythia,,,Βρουσίνα,ON,1,55,"55. Βρουσίνα ON, Kr. Paramythia (Lex.), bei A. Βρυσίνα und Βουρσίνα. Der Name ist vielleicht identisch mit skr. Brusna (Kr. Sarajevo), wozu häufiges skr. Brusnica, Brusnik, bulg. Brusen kommt. Bulg. brus »Wetzstein«, skr. brûs »idem« entspricht ukrain. brus »Schleifstein, Balken, Klippe«. Wahrscheinlicher ist mir aber, daß Βουρσίνα (s. oben) damit identisch ist und die ältere Form darstellt.",Βροσίνα,Βροσίνα,Vrosina,39.6457586, 20.5151375
55,1,Epirus,Joannina,Joannina,,,Βρυάνιστα,ON,1,56,"56. Βρυάνιστα ON, Kr. Joannina (A., fehlt Lex.). Mit Βράνιστα, s. oben S. 25, kann ich den Namen lautlich nicht vereinigen. Eher ist an Zusammenhang mit bulg. Brěnica trotz anderer Wortbildung zu denken. Auch Hilferding 1289 hält diesen ON für slavisch.",
56,1,Epirus,Joannina,Joannina,,,Γαβρισιοί,ON,1,57,"57. Γαβρισιοί ON, Kr. Joannina (A., fehlt Lex.). Ich halte den Namen für eine Ableitung von bulg. gabъr wie Γαβρέσι im Kr. Kastoria, wozu weiter unten. Am ehesten handelt es sich um einen griech. Einwohnernamen *Γαβρίσιοι von *Γάβρος , wie Ζαγορίσιοι von Ζαγόρι.",Γαβρισιοί,Γαβρισιοί,Gavrisii,39.8067212, 20.6945818
57,1,Epirus,Joannina,Joannina,,,Γαρδίκον Μέγα,ON,1,58,"58. Γαρδίκον Μέγα ON, Kr. Joannina (Lex.), Γαρδίκι bei A. Belegt als Γαρδίκιν a. 1319, s. Mikl.-Müller V 83. Γαρδίκιου Gen. sing. Mich. Akominatos II 69. Zu altslav. *Gordьcь »Burg«, bulg. Gradec, skr. Grádac. Das štokavische grádac G. gráca mit seiner Akzentzurückziehung setzt die Betonungsstelle des epirotischen Namens voraus",Μέγα Γαρδίκι,Μεγάλο Γαρδίκι,Megalo Gardiki, 39.7147994, 20.7560588
58,1,Epirus,Joannina,Paramythia,,,Γαρδίκιον,ON,1,59,"59. Γαρδίκιον ON, Kr. Paramythia (Lex.). Erklärt sich wie das vorige.",Γαρδίκι,Γαρδίκι,Gardiki,39.359011,20.564135
59,1,Epirus,Joannina,Philiaton,,,Γαρδίκιον,ON,1,60,"60. Γαρδίκιον ON, Kr. Philiaton (Lex.). Ebenso.",Γαρδίκι,Γαρδίκι,Gardiki,39.7163342, 20.4464935
60,1,Epirus,Joannina,Konitsa,Purniá,,Γενοβονίβα,Gegend,1,61,"61. Γενοβονίβα Gegend bei Purniá, Kr. Konitsa, s. ΗΧ IX 229. Eine slavische Ableitung vom griech. PN Γιάννης, Ἰθάννης : *Janova njiva »Acker des Jannis«.",
61,1,Epirus,Joannina,Joannina,,,Γιάννιστα,ON,1,62,"62. Γιάννιστα ON, Kr. Joannina (Lex, A.), hält Hilferding I 289 für slavisch, ohne Angabe der vorauszusetzenden slav. Grundform. Die näachstliegende Quelle wäre, wenn es slawisch ist, ein bulg. Jamište, belegt im ON Jamišta Bez. Kratovo, zu jama »Grube«. In diesem Falle müßte eine volketymologische Umgestaltung nach dem ngr. PN Γιάννης, »Johannes« erfolgt sein. Für wahrscheinlicher halte ich aber die Auffassung von Georgakas Ἀθηνᾶ 48, 67, wonach eine griech. Ableitung vom PN Γιάννης vorliegt.",Γιάννιστα,Βασιλική,Vasiliki,39.6419974, 20.9475201
62,1,Epirus,Joannina,Konitsa,,,Γιάννου βόντα,Quelle,1,63,"63. Γιάννου βόντα e. Quelle im östl. Teil des Kr. Konitsa, s. HX IX I. Ebenfalls von einem Γιάννης abgeleitet als slav. *Janova Voda.",
63,1,Epirus,Joannina,Konitsa,Ganadió,,Γκαλίτσιον,Gegend,1,64,"64. Γκαλίτσιον Gegend bei Ganadió, Kr. Konitsa, s, HX IX 234. Gehört zu slav. *Galičь von *galica »Dohle«, bulg. galica usw., wozu Berneker EW I 293.",
64,1,Epirus,Joannina,,Pogoniani,Kakolakkos,Γκαμενίτσες,Wald,1,65,"65. Γκαμενίτσες e. Wald bei Kakolakkos, Pogoniani, s. HX VIII 147, IX 202. «Ein Steinort«. Vgl. skr. Kȁmenica (oft).",
